code,name,short_name,district_level,parent_code,province_code,city_code,full_name,pinyin,pinyin_initial,sort_no
341200,阜阳市,阜阳,2,340000,340000,341200,安徽省/阜阳市,fu yang,f,1087
341202,颍州区,颍州,3,341200,340000,341200,安徽省/阜阳市/颍州区,ying zhou,y,1088
341203,颍东区,颍东,3,341200,340000,341200,安徽省/阜阳市/颍东区,ying dong,y,1089
341204,颍泉区,颍泉,3,341200,340000,341200,安徽省/阜阳市/颍泉区,ying quan,y,1090
341221,临泉县,临泉,3,341200,340000,341200,安徽省/阜阳市/临泉县,lin quan,l,1091
341222,太和县,太和,3,341200,340000,341200,安徽省/阜阳市/太和县,tai he,t,1092
341225,阜南县,阜南,3,341200,340000,341200,安徽省/阜阳市/阜南县,fu nan,f,1093
341226,颍上县,颍上,3,341200,340000,341200,安徽省/阜阳市/颍上县,ying shang,y,1094
341282,界首市,界首,3,341200,340000,341200,安徽省/阜阳市/界首市,jie shou,j,1095
341300,宿州市,宿州,2,340000,340000,341300,安徽省/宿州市,su zhou,s,1096
341302,埇桥区,埇桥,3,341300,340000,341300,安徽省/宿州市/埇桥区,yong qiao,y,1097
341321,砀山县,砀山,3,341300,340000,341300,安徽省/宿州市/砀山县,dang shan,d,1098
341322,萧县,萧县,3,341300,340000,341300,安徽省/宿州市/萧县,xiao xian,x,1099
341323,灵璧县,灵璧,3,341300,340000,341300,安徽省/宿州市/灵璧县,ling bi,l,1100
341324,泗县,泗县,3,341300,340000,341300,安徽省/宿州市/泗县,si xian,s,1101
341500,六安市,六安,2,340000,340000,341500,安徽省/六安市,lu an,l,1102
341502,金安区,金安,3,341500,340000,341500,安徽省/六安市/金安区,jin an,j,1103
341503,裕安区,裕安,3,341500,340000,341500,安徽省/六安市/裕安区,yu an,y,1104
341504,叶集区,叶集,3,341500,340000,341500,安徽省/六安市/叶集区,ye ji,y,1105
341522,霍邱县,霍邱,3,341500,340000,341500,安徽省/六安市/霍邱县,huo qiu,h,1106
341523,舒城县,舒城,3,341500,340000,341500,安徽省/六安市/舒城县,shu cheng,s,1107
341524,金寨县,金寨,3,341500,340000,341500,安徽省/六安市/金寨县,jin zhai,j,1108
341525,霍山县,霍山,3,341500,340000,341500,安徽省/六安市/霍山县,huo shan,h,1109
341600,亳州市,亳州,2,340000,340000,341600,安徽省/亳州市,bo zhou,b,1110
341602,谯城区,谯城,3,341600,340000,341600,安徽省/亳州市/谯城区,qiao cheng,q,1111
341621,涡阳县,涡阳,3,341600,340000,341600,安徽省/亳州市/涡阳县,guo yang,g,1112
341622,蒙城县,蒙城,3,341600,340000,341600,安徽省/亳州市/蒙城县,meng cheng,m,1113
341623,利辛县,利辛,3,341600,340000,341600,安徽省/亳州市/利辛县,li xin,l,1114
341700,池州市,池州,2,340000,340000,341700,安徽省/池州市,chi zhou,c,1115
341702,贵池区,贵池,3,341700,340000,341700,安徽省/池州市/贵池区,gui chi,g,1116
341721,东至县,东至,3,341700,340000,341700,安徽省/池州市/东至县,dong zhi,d,1117
341722,石台县,石台,3,341700,340000,341700,安徽省/池州市/石台县,shi tai,s,1118
341723,青阳县,青阳,3,341700,340000,341700,安徽省/池州市/青阳县,qing yang,q,1119
